FILEPATH,FILENAME,CFC_CAPTURE_ID,TEC_READING(CELCIUS),FILTER_POSITION
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358211054.tiff,cfc_capture_1719358211054_tiff,1719358211054,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358214350.tiff,cfc_capture_1719358214350_tiff,1719358214350,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358217731.tiff,cfc_capture_1719358217731_tiff,1719358217731,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358221017.tiff,cfc_capture_1719358221017_tiff,1719358221017,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358224328.tiff,cfc_capture_1719358224328_tiff,1719358224328,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358227673.tiff,cfc_capture_1719358227673_tiff,1719358227673,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358230984.tiff,cfc_capture_1719358230984_tiff,1719358230984,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358234323.tiff,cfc_capture_1719358234323_tiff,1719358234323,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358237719.tiff,cfc_capture_1719358237719_tiff,1719358237719,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358241047.tiff,cfc_capture_1719358241047_tiff,1719358241047,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358244418.tiff,cfc_capture_1719358244418_tiff,1719358244418,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358247733.tiff,cfc_capture_1719358247733_tiff,1719358247733,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358251100.tiff,cfc_capture_1719358251100_tiff,1719358251100,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358254443.tiff,cfc_capture_1719358254443_tiff,1719358254443,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358257773.tiff,cfc_capture_1719358257773_tiff,1719358257773,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358261083.tiff,cfc_capture_1719358261083_tiff,1719358261083,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358264564.tiff,cfc_capture_1719358264564_tiff,1719358264564,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358267913.tiff,cfc_capture_1719358267913_tiff,1719358267913,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358271302.tiff,cfc_capture_1719358271302_tiff,1719358271302,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358274620.tiff,cfc_capture_1719358274620_tiff,1719358274620,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358277987.tiff,cfc_capture_1719358277987_tiff,1719358277987,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358281328.tiff,cfc_capture_1719358281328_tiff,1719358281328,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358284664.tiff,cfc_capture_1719358284664_tiff,1719358284664,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358287990.tiff,cfc_capture_1719358287990_tiff,1719358287990,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358291315.tiff,cfc_capture_1719358291315_tiff,1719358291315,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358294663.tiff,cfc_capture_1719358294663_tiff,1719358294663,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358298075.tiff,cfc_capture_1719358298075_tiff,1719358298075,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358301395.tiff,cfc_capture_1719358301395_tiff,1719358301395,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358304775.tiff,cfc_capture_1719358304775_tiff,1719358304775,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358308118.tiff,cfc_capture_1719358308118_tiff,1719358308118,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358311441.tiff,cfc_capture_1719358311441_tiff,1719358311441,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358314734.tiff,cfc_capture_1719358314734_tiff,1719358314734,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358318139.tiff,cfc_capture_1719358318139_tiff,1719358318139,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358321484.tiff,cfc_capture_1719358321484_tiff,1719358321484,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358324852.tiff,cfc_capture_1719358324852_tiff,1719358324852,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358328139.tiff,cfc_capture_1719358328139_tiff,1719358328139,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358331431.tiff,cfc_capture_1719358331431_tiff,1719358331431,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358334772.tiff,cfc_capture_1719358334772_tiff,1719358334772,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358338119.tiff,cfc_capture_1719358338119_tiff,1719358338119,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358341435.tiff,cfc_capture_1719358341435_tiff,1719358341435,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358344787.tiff,cfc_capture_1719358344787_tiff,1719358344787,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358348129.tiff,cfc_capture_1719358348129_tiff,1719358348129,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358351537.tiff,cfc_capture_1719358351537_tiff,1719358351537,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358354824.tiff,cfc_capture_1719358354824_tiff,1719358354824,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358358170.tiff,cfc_capture_1719358358170_tiff,1719358358170,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358361512.tiff,cfc_capture_1719358361512_tiff,1719358361512,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358364866.tiff,cfc_capture_1719358364866_tiff,1719358364866,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358368181.tiff,cfc_capture_1719358368181_tiff,1719358368181,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358371588.tiff,cfc_capture_1719358371588_tiff,1719358371588,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358374921.tiff,cfc_capture_1719358374921_tiff,1719358374921,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358378304.tiff,cfc_capture_1719358378304_tiff,1719358378304,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358381691.tiff,cfc_capture_1719358381691_tiff,1719358381691,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358384984.tiff,cfc_capture_1719358384984_tiff,1719358384984,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358388399.tiff,cfc_capture_1719358388399_tiff,1719358388399,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358391687.tiff,cfc_capture_1719358391687_tiff,1719358391687,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358395086.tiff,cfc_capture_1719358395086_tiff,1719358395086,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358398501.tiff,cfc_capture_1719358398501_tiff,1719358398501,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358401836.tiff,cfc_capture_1719358401836_tiff,1719358401836,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358405230.tiff,cfc_capture_1719358405230_tiff,1719358405230,4,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358408554.tiff,cfc_capture_1719358408554_tiff,1719358408554,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358411924.tiff,cfc_capture_1719358411924_tiff,1719358411924,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358415227.tiff,cfc_capture_1719358415227_tiff,1719358415227,4,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358418582.tiff,cfc_capture_1719358418582_tiff,1719358418582,4,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358421893.tiff,cfc_capture_1719358421893_tiff,1719358421893,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358425224.tiff,cfc_capture_1719358425224_tiff,1719358425224,4,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358428565.tiff,cfc_capture_1719358428565_tiff,1719358428565,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358431982.tiff,cfc_capture_1719358431982_tiff,1719358431982,4,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358435303.tiff,cfc_capture_1719358435303_tiff,1719358435303,4,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358438663.tiff,cfc_capture_1719358438663_tiff,1719358438663,4,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358441996.tiff,cfc_capture_1719358441996_tiff,1719358441996,4,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358445312.tiff,cfc_capture_1719358445312_tiff,1719358445312,4,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358448650.tiff,cfc_capture_1719358448650_tiff,1719358448650,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358452060.tiff,cfc_capture_1719358452060_tiff,1719358452060,4,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358455411.tiff,cfc_capture_1719358455411_tiff,1719358455411,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358458806.tiff,cfc_capture_1719358458806_tiff,1719358458806,4,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358462164.tiff,cfc_capture_1719358462164_tiff,1719358462164,4,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358465546.tiff,cfc_capture_1719358465546_tiff,1719358465546,4,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358468911.tiff,cfc_capture_1719358468911_tiff,1719358468911,4,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358472240.tiff,cfc_capture_1719358472240_tiff,1719358472240,4,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358475580.tiff,cfc_capture_1719358475580_tiff,1719358475580,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358478931.tiff,cfc_capture_1719358478931_tiff,1719358478931,4,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358482260.tiff,cfc_capture_1719358482260_tiff,1719358482260,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358485677.tiff,cfc_capture_1719358485677_tiff,1719358485677,4,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358489051.tiff,cfc_capture_1719358489051_tiff,1719358489051,4,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358492378.tiff,cfc_capture_1719358492378_tiff,1719358492378,4,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358495721.tiff,cfc_capture_1719358495721_tiff,1719358495721,4,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358499011.tiff,cfc_capture_1719358499011_tiff,1719358499011,4,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358502378.tiff,cfc_capture_1719358502378_tiff,1719358502378,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358505808.tiff,cfc_capture_1719358505808_tiff,1719358505808,4,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358509153.tiff,cfc_capture_1719358509153_tiff,1719358509153,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358512554.tiff,cfc_capture_1719358512554_tiff,1719358512554,4,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358515891.tiff,cfc_capture_1719358515891_tiff,1719358515891,4,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358519201.tiff,cfc_capture_1719358519201_tiff,1719358519201,4,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358522599.tiff,cfc_capture_1719358522599_tiff,1719358522599,4,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358525912.tiff,cfc_capture_1719358525912_tiff,1719358525912,4,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358529263.tiff,cfc_capture_1719358529263_tiff,1719358529263,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358532648.tiff,cfc_capture_1719358532648_tiff,1719358532648,4,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358536019.tiff,cfc_capture_1719358536019_tiff,1719358536019,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358539332.tiff,cfc_capture_1719358539332_tiff,1719358539332,4,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358542684.tiff,cfc_capture_1719358542684_tiff,1719358542684,4,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358546007.tiff,cfc_capture_1719358546007_tiff,1719358546007,4,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358549373.tiff,cfc_capture_1719358549373_tiff,1719358549373,4,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358552714.tiff,cfc_capture_1719358552714_tiff,1719358552714,4,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358556060.tiff,cfc_capture_1719358556060_tiff,1719358556060,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358559421.tiff,cfc_capture_1719358559421_tiff,1719358559421,4,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358562775.tiff,cfc_capture_1719358562775_tiff,1719358562775,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358566150.tiff,cfc_capture_1719358566150_tiff,1719358566150,4,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358569496.tiff,cfc_capture_1719358569496_tiff,1719358569496,4,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358572847.tiff,cfc_capture_1719358572847_tiff,1719358572847,4,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358576160.tiff,cfc_capture_1719358576160_tiff,1719358576160,4,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358579504.tiff,cfc_capture_1719358579504_tiff,1719358579504,4,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358582812.tiff,cfc_capture_1719358582812_tiff,1719358582812,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358586210.tiff,cfc_capture_1719358586210_tiff,1719358586210,4,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358589560.tiff,cfc_capture_1719358589560_tiff,1719358589560,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358592932.tiff,cfc_capture_1719358592932_tiff,1719358592932,4,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358596248.tiff,cfc_capture_1719358596248_tiff,1719358596248,4,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358599571.tiff,cfc_capture_1719358599571_tiff,1719358599571,4,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358602911.tiff,cfc_capture_1719358602911_tiff,1719358602911,4,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358606257.tiff,cfc_capture_1719358606257_tiff,1719358606257,4,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358609574.tiff,cfc_capture_1719358609574_tiff,1719358609574,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358612949.tiff,cfc_capture_1719358612949_tiff,1719358612949,4,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358616296.tiff,cfc_capture_1719358616296_tiff,1719358616296,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358619739.tiff,cfc_capture_1719358619739_tiff,1719358619739,4,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358623111.tiff,cfc_capture_1719358623111_tiff,1719358623111,4,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358626424.tiff,cfc_capture_1719358626424_tiff,1719358626424,4,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358629851.tiff,cfc_capture_1719358629851_tiff,1719358629851,4,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358633188.tiff,cfc_capture_1719358633188_tiff,1719358633188,4,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358636505.tiff,cfc_capture_1719358636505_tiff,1719358636505,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358639910.tiff,cfc_capture_1719358639910_tiff,1719358639910,4,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358643223.tiff,cfc_capture_1719358643223_tiff,1719358643223,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358646629.tiff,cfc_capture_1719358646629_tiff,1719358646629,4,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358649999.tiff,cfc_capture_1719358649999_tiff,1719358649999,4,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358653336.tiff,cfc_capture_1719358653336_tiff,1719358653336,4,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358656706.tiff,cfc_capture_1719358656706_tiff,1719358656706,4,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358660043.tiff,cfc_capture_1719358660043_tiff,1719358660043,4,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358663376.tiff,cfc_capture_1719358663376_tiff,1719358663376,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358666767.tiff,cfc_capture_1719358666767_tiff,1719358666767,4,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358670136.tiff,cfc_capture_1719358670136_tiff,1719358670136,4,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719358673531.tiff,cfc_capture_1719358673531_tiff,1719358673531,4,2
